event1 event2 CC dt_sec evla_eq1 evlo_eq1 evdp_eq1_km evla_eq2 evlo_eq1 evdp_eq2_km  
20050315100706 20060128173142 0.92   -3.88160   2.59  95.95  28.20   2.65  95.98  43.20
20050315213403 20050704151625 0.87    0.00340   2.76  95.62  22.00   2.67  95.52  22.20
20050315213403 20061211122953 0.88   -6.54280   2.76  95.62  22.00   2.70  95.62  54.80
20050316063942 20130922060631 0.87   -3.34430   1.01  97.17  30.00   1.01  97.17  30.00
20050319030048 20050330115743 0.87   -4.70000   1.01  97.17  30.00   1.37  97.18  39.30
20050319030048 20050509013040 0.93   -3.65060   1.01  97.17  30.00   1.01  97.17  30.00
20050319030048 20050617023732 0.89   -9.94460   1.01  97.17  30.00   1.01  97.17  30.00
20050319030048 20050624214454 0.89   -4.96110   1.01  97.17  30.00   1.01  97.17  30.00
20050319030048 20050721014221 0.89   -5.11270   1.01  97.17  30.00   1.01  97.17  30.00
20050319030048 20050723225321 0.91   -4.25000   1.01  97.17  30.00   1.01  97.17  30.00
20050319030048 20050727173501 0.89   -9.55930   1.01  97.17  30.00   1.01  97.17  30.00
20050319030048 20050730151310 0.89   -4.82300   1.01  97.17  30.00   1.01  97.17  30.00
20050319030048 20050828140857 0.88   -0.75190   1.01  97.17  30.00   1.01  97.17  30.00
20050319030048 20050910165730 0.90   -2.57770   1.01  97.17  30.00   1.01  97.17  30.00
20050319030048 20051011150522 0.88   -2.16730   1.01  97.17  30.00   1.01  97.17  30.00
20050319030048 20060916061732 0.92   -3.79630   1.01  97.17  30.00   1.01  97.17  30.00
20050319030048 20061209092434 0.88   -3.68580   1.01  97.17  30.00   1.01  97.17  30.00
20050319030048 20070521140851 0.87   -9.21030   1.01  97.17  30.00   1.01  97.17  30.00
20050319030048 20071122230153 0.87   -2.74260   1.01  97.17  30.00   1.01  97.17  30.00
20050319030048 20080130083453 0.87   -7.30840   1.01  97.17  30.00   1.01  97.17  30.00
20050319030048 20080513102900 0.89   -1.65230   1.01  97.17  30.00   1.01  97.17  30.00
20050319030048 20090131063459 0.86   -5.39460   1.01  97.17  30.00   1.01  97.17  30.00
20050319030048 20090312100453 0.87   -5.02680   1.01  97.17  30.00   1.01  97.17  30.00
20050319030048 20100929113317 0.91   -3.80240   1.01  97.17  30.00   1.01  97.17  30.00
20050319030048 20100930095355 0.90   -3.81330   1.01  97.17  30.00   1.01  97.17  30.00
20050319030048 20120819015650 0.88   -4.05560   1.01  97.17  30.00   1.01  97.17  30.00
20050319030048 20130110134645 0.87   -2.26560   1.01  97.17  30.00   1.01  97.17  30.00
20050319030048 20130519074904 0.87   -6.99000   1.01  97.17  30.00   1.01  97.17  30.00
20050319030048 20130817042401 0.88   -8.19560   1.01  97.17  30.00   1.01  97.17  30.00
20050319030048 20141107002033 0.89   -5.41630   1.01  97.17  30.00   1.01  97.17  30.00
20050327060911 20110821081800 0.89    0.48860   1.01  97.17  30.00   1.01  97.17  30.00
20050327060911 20141107002033 0.85   -1.91910   1.01  97.17  30.00   1.01  97.17  30.00
20050327201547 20051226061849 0.86    3.89460   1.50  99.64 201.50   1.65  99.47 168.50
20050328171255 20050329144329 0.90   -1.14220   0.85  97.42  24.10   0.87  97.45  27.50
20050328171255 20050403071511 0.86   -2.32270   0.85  97.42  24.10   0.85  97.43  43.00
20050328171255 20050410152459 0.86   -2.94880   0.85  97.42  24.10   0.89  97.46  40.80
20050328171255 20050425055615 0.86   -2.78190   0.85  97.42  24.10   0.93  97.43  38.70
20050328171255 20050515163149 0.87   -0.50260   0.85  97.42  24.10   0.89  97.40  22.70
20050328171255 20050701165743 0.85   -0.35070   0.85  97.42  24.10   0.89  97.37  22.40
20050328171255 20070502015541 0.86   -3.76010   0.85  97.42  24.10   0.84  97.41  37.90
20050328172905 20050422031432 0.88   -1.59980   1.61  97.10  15.00   1.62  97.12  27.60
20050328172905 20051030213744 0.94   -2.32280   1.61  97.10  15.00   1.71  97.15  28.70
20050328172905 20070413122052 0.90   -4.20180   1.61  97.10  15.00   1.69  97.05  27.40
20050328172905 20130616004439 0.92   -3.81730   1.61  97.10  15.00   1.69  96.98  28.00
20050328181320 20050419110817 0.85    0.14370   1.32  97.18  22.90   1.30  97.14  23.50
20050328182011 20050329034434 0.92   -1.76460   1.30  97.01  19.60   1.36  97.11  31.40
20050328182011 20050428125440 0.89   -1.67670   1.30  97.01  19.60   1.39  97.12  29.90
20050328182011 20050605044902 0.89   -0.62460   1.30  97.01  19.60   1.28  96.99  28.80
20050328182011 20050728071154 0.89   -2.44780   1.30  97.01  19.60   1.32  97.07  32.50
20050328182011 20070516120317 0.85   -4.00860   1.30  97.01  19.60   1.29  97.06  34.50
20050328184137 20050410095059 0.88   -0.50730   1.35  97.08  24.40   1.40  97.11  26.50
20050328184137 20050426152231 0.85    0.65960   1.35  97.08  24.40   1.35  97.01  24.20
20050328184137 20050621041931 0.90   -0.73370   1.35  97.08  24.40   1.40  97.20  25.90
20050328184137 20050806104411 0.85   -0.98780   1.35  97.08  24.40   1.31  97.05  31.00
20050328184137 20060522125136 0.86   -5.37190   1.35  97.08  24.40   1.38  97.18  51.80
20050328191840 20050904073518 0.85   -1.14210   1.17  97.11  21.50   1.25  97.18  29.90
20050328205944 20050328205954 1.00   -9.99560   1.37  97.18  39.30   1.35  97.63  33.00
20050328213358 20050328213408 1.00   -9.98560   1.31  97.09  33.00   1.05  97.61  32.00
20050328232029 20050329144329 0.88   -0.73380   0.86  97.40  30.00   0.87  97.45  27.50
20050328232029 20050403071511 0.86   -1.91180   0.86  97.40  30.00   0.85  97.43  43.00
20050328232029 20050425055615 0.86   -2.37650   0.86  97.40  30.00   0.93  97.43  38.70
20050328232029 20050515163149 0.87   -0.09580   0.86  97.40  30.00   0.89  97.40  22.70
20050329010437 20050329181723 0.87   -0.04190   1.17  97.08  33.00   1.26  97.24  30.00
20050329010437 20050331130214 0.87    0.36340   1.17  97.08  33.00   1.24  97.13  30.00
20050329010437 20050419053258 0.85   -1.73940   1.17  97.08  33.00   1.28  97.27  43.50
20050329010437 20050521231547 0.87   -0.12200   1.17  97.08  33.00   1.23  97.10  33.00
20050329010437 20050620004857 0.87   -1.29690   1.17  97.08  33.00   1.20  97.17  33.00
20050329010437 20060212113116 0.88   -4.01980   1.17  97.08  33.00   1.24  97.19  50.70
20050329010437 20060825133010 0.87   -5.60610   1.17  97.08  33.00   1.31  97.28  59.70
20050329024036 20050330181646 0.94    0.82410   1.14  97.21  30.40   1.14  97.19  30.00
20050329024036 20050403134015 0.89    0.01000   1.14  97.21  30.40   1.12  97.19  33.00
20050329024036 20050410005516 0.89    1.60660   1.14  97.21  30.40   1.17  97.14  23.80
20050329024036 20050530090233 0.85    1.01420   1.14  97.21  30.40   1.10  97.20  27.40
20050329024036 20050802071544 0.89   -0.78740   1.14  97.21  30.40   1.13  97.23  35.90
20050329024036 20060122045045 0.90   -2.07660   1.14  97.21  30.40   1.13  97.20  35.00
20050329032349 20050401004940 0.86   -0.67620   1.04  97.13  22.90   1.12  97.15  23.90
20050329032349 20050415213229 0.90   -0.18110   1.04  97.13  22.90   1.08  97.21  23.30
20050329032349 20050512022919 0.85   -0.47430   1.04  97.13  22.90   1.12  97.23  23.10
20050329032349 20051203184805 0.86   -0.69390   1.04  97.13  22.90   1.05  97.19  25.70
20050329032349 20061009134514 0.87   -3.22070   1.04  97.13  22.90   1.11  97.14  24.90
20050329033826 20050403065557 0.92   -1.65240   2.27  96.40  29.60   2.26  96.36  44.10
20050329033826 20050425225802 0.91    0.45620   2.27  96.40  29.60   2.24  96.28  33.00
20050329033826 20050823215241 0.95   -0.28250   2.27  96.40  29.60   2.23  96.28  33.00
20050329033826 20051212123646 0.87   -0.06170   2.27  96.40  29.60   2.21  96.23  29.20
20050329033826 20060817010409 0.94    1.97090   2.27  96.40  29.60   2.23  96.17   1.50
20050329033826 20070730065611 0.89   -6.44190   2.27  96.40  29.60   2.36  96.39  63.90
20050329033826 20120530201246 0.92   -2.03640   2.27  96.40  29.60   2.31  96.33  30.00
20050329033826 20160104210902 0.90   -1.95120   2.27  96.40  29.60   2.27  96.26  28.90
20050329034434 20050420092658 0.86   -2.36760   1.36  97.11  31.40   1.42  97.22  45.50
20050329034434 20050428125440 0.92    0.08620   1.36  97.11  31.40   1.39  97.12  29.90
20050329034434 20050605044902 0.94    1.13920   1.36  97.11  31.40   1.28  96.99  28.80
20050329034434 20050728071154 0.93   -0.68320   1.36  97.11  31.40   1.32  97.07  32.50
20050329034434 20051018112209 0.88   -0.79660   1.36  97.11  31.40   1.40  97.11  33.00
20050329034434 20070516120317 0.87   -2.24310   1.36  97.11  31.40   1.29  97.06  34.50
20050329034434 20090919142815 0.86   -1.81000   1.36  97.11  31.40   1.37  96.95  28.00
20050329062452 20050403223150 0.88   -1.00160   1.01  97.42  26.40   1.04  97.42  26.20
20050329071648 20050330083813 0.85    0.49970   1.27  97.23  39.70   1.26  97.18  33.00
20050329071648 20150813193237 0.85    0.98370   1.27  97.23  39.70   1.27  97.06  28.00
20050329085744 20050402064727 0.86    0.19980   1.60  97.59  33.00   1.58  97.54  30.00
20050329085744 20050410010909 0.89    0.35650   1.60  97.59  33.00   1.60  97.59  30.00
20050329092820 20050407164051 0.92    0.18240   1.31  97.21  23.70   1.30  97.17  24.90
20050329103649 20050408030710 0.88   -1.00720   1.18  97.28  22.70   1.22  97.27  30.00
20050329110816 20050331150808 0.85   -0.30710   0.85  97.46  31.70   0.84  97.35  30.00
20050329110816 20050417115431 0.86   -1.38110   0.85  97.46  31.70   0.89  97.44  39.10
20050329121804 20050507172033 0.85    4.58740   1.39  97.19  50.10   1.21  97.04  26.00
20050329124406 20050405222007 0.90    1.39220   1.08  97.40  44.80   1.07  97.42  31.50
20050329124406 20051112202219 0.85    2.14890   1.08  97.40  44.80   0.98  97.31  30.00
20050329125607 20110422094639 0.90    3.78360   1.01  97.17  30.00   1.01  97.17  30.00
20050329142421 20050403192542 0.91   -0.36670   1.31  97.11  23.10   1.34  97.20  23.10
20050329142421 20051225024915 0.85   -0.13610   1.31  97.11  23.10   1.30  97.09  21.40
20050329142421 20070804182941 0.88   -2.50680   1.31  97.11  23.10   1.32  97.26  24.00
20050329144329 20050403071511 0.94   -1.17970   0.87  97.45  27.50   0.85  97.43  43.00
20050329144329 20050410152459 0.93   -1.80560   0.87  97.45  27.50   0.89  97.46  40.80
20050329144329 20050425055615 0.93   -1.64150   0.87  97.45  27.50   0.93  97.43  38.70
20050329144329 20050515163149 0.95    0.63920   0.87  97.45  27.50   0.89  97.40  22.70
20050329144329 20050701165743 0.92    0.79070   0.87  97.45  27.50   0.89  97.37  22.40
20050329144329 20050825092432 0.88    1.17710   0.87  97.45  27.50   0.79  97.36  21.60
20050329144329 20051101002645 0.92   -2.02100   0.87  97.45  27.50   0.85  97.44  43.10
20050329144329 20060205061337 0.88   -3.07540   0.87  97.45  27.50   0.80  97.37  35.00
20050329144329 20060807182923 0.87   -3.68160   0.87  97.45  27.50   0.87  97.39  40.80
20050329144329 20070502015541 0.91   -2.61870   0.87  97.45  27.50   0.84  97.41  37.90
20050329144329 20080518134221 0.86   -2.21320   0.87  97.45  27.50   0.87  97.25  32.60
20050329154830 20050401214821 0.86   -0.53180   1.03  97.11  23.40   1.06  97.20  22.80
20050329154830 20050815195631 0.85   -5.86310   1.03  97.11  23.40   1.18  97.37  59.30
20050329172047 20050418172918 0.85   -0.17970   2.56  97.04  30.10   2.47  97.02  30.00
20050329172047 20051108072341 0.94   -1.08440   2.56  97.04  30.10   2.72  97.22  33.00
20050329172047 20100424110830 0.93   -3.40420   2.56  97.04  30.10   2.52  96.96  35.90
20050329174013 20111118065751 0.85   -1.67190   1.15  97.17  26.70   1.17  97.07  25.00
20050329174235 20050404110536 0.89   -0.39320   1.31  97.22  24.50   1.27  97.18  24.30
20050329174235 20050417074810 0.95   -2.05770   1.31  97.22  24.50   1.26  97.22  36.80
20050329174235 20050804211025 0.85   -0.06380   1.31  97.22  24.50   1.24  97.17  27.70
20050329174235 20080518025959 0.91   -2.34720   1.31  97.22  24.50   1.23  97.05  27.30
20050329174235 20100713222103 0.91   -2.78290   1.31  97.22  24.50   1.33  97.16  27.30
20050329181723 20050419053258 0.86   -1.69780   1.26  97.24  30.00   1.28  97.27  43.50
20050329191322 20050407135923 0.87    2.53340   1.32  97.17  33.00   1.19  97.06  30.00
20050329211707 20050410061253 0.87    2.02490   0.98  97.39  43.20   0.99  97.38  30.00
20050330020611 20050419034021 0.91   -3.64990   1.19  97.17  26.10   1.27  97.23  49.20
20050330020611 20051223114241 0.86    0.46740   1.19  97.17  26.10   1.17  97.13  23.00
20050330020611 20071126151832 0.87   -5.44670   1.19  97.17  26.10   1.23  97.21  52.50
20050330051711 20050412045223 0.87    1.19430   0.90  97.39  33.80   0.79  97.40  30.80
20050330051711 20050419090754 0.89    1.03890   0.90  97.39  33.80   0.89  97.37  30.00
20050330051711 20050527003043 0.87    2.01390   0.90  97.39  33.80   0.87  97.37  21.10
20050330051711 20050711162047 0.91    1.67480   0.90  97.39  33.80   0.85  97.38  24.50
20050330051711 20091216214920 0.85   -0.22500   0.90  97.39  33.80   0.86  97.26  27.00
20050330064029 20050607173650 0.85   -0.49490   1.01  97.25  23.60   1.04  97.21  24.50
20050330083813 20150813193237 0.85    0.48610   1.26  97.18  33.00   1.27  97.06  28.00
20050330181646 20050403134015 0.91   -0.81360   1.14  97.19  30.00   1.12  97.19  33.00
20050330181646 20050410005516 0.91    0.78050   1.14  97.19  30.00   1.17  97.14  23.80
20050330181646 20050530090233 0.86    0.19080   1.14  97.19  30.00   1.10  97.20  27.40
20050330181646 20050802071544 0.92   -1.61090   1.14  97.19  30.00   1.13  97.23  35.90
20050330181646 20060122045045 0.93   -2.90040   1.14  97.19  30.00   1.13  97.20  35.00
20050330181646 20150904080212 0.86   -0.80420   1.14  97.19  30.00   1.17  97.17  25.00
20050330182231 20050420003032 0.86   -2.13200   2.14  96.35  30.00   2.19  96.36  42.60
20050330182231 20051005002723 0.86   -0.81460   2.14  96.35  30.00   2.20  96.32  32.80
20050330182231 20060910184125 0.86   -3.76630   2.14  96.35  30.00   2.17  96.25  39.80
20050330182231 20130709010539 0.87   -1.92960   2.14  96.35  30.00   2.11  96.27  30.30
20050330231159 20050426171821 0.87    0.08650   1.27  97.21  23.90   1.32  97.21  22.40
20050330231159 20050813182720 0.86   -0.33490   1.27  97.21  23.90   1.37  97.22  23.30
20050330231704 20070713132310 0.94   -0.01580   1.01  97.17  30.00   1.01  97.17  30.00
20050331071419 20140313022813 0.91   -4.59000   1.97  96.69  25.30   2.07  96.64  44.20
20050331105817 20050523054815 0.86   -0.87240   0.77  97.47  23.60   0.82  97.48  24.00
20050331105817 20051204140921 0.86   -0.24390   0.77  97.47  23.60   0.82  97.50  25.40
20050331130214 20050620004857 0.85   -1.66260   1.24  97.13  30.00   1.20  97.17  33.00
20050331142719 20060919203930 0.97    2.17010   1.01  97.17  30.00   1.01  97.17  30.00
20050331150808 20050417115431 0.85   -1.07170   0.84  97.35  30.00   0.89  97.44  39.10
20050331162953 20050502120313 0.85    0.93280   1.30  97.18  27.90   1.29  97.14  24.40
20050331162953 20050627171421 0.85    0.67890   1.30  97.18  27.90   1.27  97.13  24.70
20050331191435 20050410095059 0.93    0.28750   1.36  97.10  26.40   1.40  97.11  26.50
20050331191435 20051129091204 0.94   -1.22740   1.36  97.10  26.40   1.39  97.13  33.00
20050331191435 20100312175832 0.85   -0.79690   1.36  97.10  26.40   1.31  96.96  28.00
20050331191435 20110904220806 0.89   -1.25090   1.36  97.10  26.40   1.33  96.93  28.00
20050401004940 20050415213229 0.96    0.49570   1.12  97.15  23.90   1.08  97.21  23.30
20050401004940 20050512022919 0.91    0.20830   1.12  97.15  23.90   1.12  97.23  23.10
20050401004940 20050706224157 0.93    0.35020   1.12  97.15  23.90   1.12  97.20  24.00
20050401004940 20051203184805 0.95   -0.01880   1.12  97.15  23.90   1.05  97.19  25.70
20050401004940 20061009134514 0.93   -2.54810   1.12  97.15  23.90   1.11  97.14  24.90
20050401004940 20080702145510 0.89   -1.44540   1.12  97.15  23.90   1.12  97.07  20.10
20050401004940 20110329065935 0.86   -1.73100   1.12  97.15  23.90   1.11  97.07  25.00
20050401015509 20060302223708 0.86   -1.77910   0.78  97.44  33.00   0.77  97.35  26.80
20050401074026 20050620073833 0.92    0.78620   2.31  96.40  35.30   2.28  96.37  32.00
20050401074026 20150909124146 0.92   -0.58390   2.31  96.40  35.30   2.27  96.35  34.40
20050401090441 20130320070720 0.92    0.53630   1.22  96.75  30.00   1.16  96.69  17.30
20050401141805 20050826060659 0.90   -1.48040   2.18  96.72  28.60   2.19  96.70  36.00
20050401141805 20060605042640 0.90   -2.85290   2.18  96.72  28.60   2.13  96.65  30.70
20050401141805 20120104190352 0.86   -1.58450   2.18  96.72  28.60   2.01  96.63  30.60
20050401143706 20060808100710 0.86   -2.63360   1.22  97.37  56.50   1.26  97.40  58.80
20050401145039 20060608042323 0.86   -2.14170   2.65  97.04  33.30   2.49  96.86  41.50
20050401145039 20100407042215 0.88   -2.04220   2.65  97.04  33.30   2.70  96.92  33.80
20050401214821 20050406084419 0.88   -1.19350   1.06  97.20  22.80   1.10  97.09  33.00
20050401214821 20050415215613 0.88   -0.37540   1.06  97.20  22.80   1.30  97.36  22.30
20050401214821 20050427050205 0.88   -2.90670   1.06  97.20  22.80   1.12  97.21  39.10
20050401214821 20050815195631 0.89   -5.32530   1.06  97.20  22.80   1.18  97.37  59.30
20050401214821 20090411000330 0.86   -1.54300   1.06  97.20  22.80   1.07  97.05  19.70
20050402001216 20050609105933 0.94    3.89490   1.95  97.80  48.30   1.70  97.72  25.30
20050402001216 20060413135328 0.93   -1.73340   1.95  97.80  48.30   1.84  97.70  47.00
20050402001216 20071127050439 0.94   -3.41330   1.95  97.80  48.30   2.02  97.82  59.00
20050402055503 20150722001205 0.85   -1.74750   2.18  96.20  24.50   2.15  96.07  27.00
20050402064727 20050410010909 0.89    0.15730   1.58  97.54  30.00   1.60  97.59  30.00
20050402070920 20050412095639 0.93   -1.82940   1.05  97.18  22.40   1.09  97.21  37.70
20050402070920 20050512173605 0.89   -1.94140   1.05  97.18  22.40   1.10  97.20  33.00
20050402070920 20050610200206 0.88   -1.85810   1.05  97.18  22.40   1.13  97.18  30.00
20050402070920 20050710073848 0.89   -0.92320   1.05  97.18  22.40   1.13  97.17  21.90
20050402070920 20050923051850 0.86   -2.36510   1.05  97.18  22.40   1.04  97.27  30.00
20050402070920 20051230200029 0.90   -0.15930   1.05  97.18  22.40   1.07  97.16  22.30
20050402070920 20060408062106 0.88   -2.22730   1.05  97.18  22.40   1.03  97.14  24.00
20050402070920 20081011123232 0.90   -6.10340   1.05  97.18  22.40   1.15  97.30  43.40
20050402070920 20120502083506 0.87   -1.96560   1.05  97.18  22.40   1.11  97.08  25.00
