event1 event2 CC dt_sec
20050428200315 20050924044855 0.87 -0.6602
20050428200315 20080612093917 0.88 -0.1887
20050428232618 20050623053045 0.91 3.3979
20050429031643 20050527052744 0.89 -0.0703
20050429081111 20050709164334 0.85 1.2362
20050429081111 20070802085426 0.87 -5.6257
20050429082333 20050509065914 0.86 8.4554
20050429082333 20050531095626 0.85 9.7249
20050429082333 20050618144350 0.86 8.0358
20050429082333 20050715022323 0.85 7.2012
20050429082333 20050920160830 0.88 7.9247
20050429082333 20051115081957 0.85 7.3359
20050429082333 20060802184403 0.88 7.2036
20050429082333 20081128233628 0.93 0.3020
20050429082333 20090226000332 0.85 7.9641
20050429181421 20050508005518 0.92 -1.6492
20050429181421 20050914071311 0.86 0.9185
20050429181421 20180811083916 0.86 -1.8344
20050429201045 20061004133340 0.86 -4.5160
20050430012440 20050430025039 0.89 -1.8923
20050430012440 20070705130013 0.97 -2.0531
20050430012440 20090304141931 0.97 -0.4071
20050430015034 20050508111947 0.89 -1.8294
20050430015034 20050622233737 0.90 -0.1238
20050430015034 20050921134138 0.90 -2.1310
20050430015034 20051121200253 0.92 0.4299
20050430015034 20060128085525 0.92 -2.6181
20050430015034 20060425141514 0.89 -2.9041
20050430015034 20071010171543 0.85 -1.3062
20050430015034 20080211164404 0.86 -4.7695
20050430015034 20100408072605 0.89 -3.2565
20050430015034 20100412120145 0.92 -2.4900
20050430015034 20100426044325 0.89 -2.2192
20050430015034 20100522185625 0.92 -1.0014
20050430015034 20100723085813 0.89 -1.0111
20050430015034 20101003143718 0.92 -3.1220
20050430015034 20110220104909 0.90 -2.4235
20050430015034 20110608054847 0.85 -5.3402
20050430015034 20120121094552 0.87 -1.7596
20050430025039 20070705130013 0.87 -0.1617
20050430025039 20090304141931 0.85 1.4816
20050430044512 20050601234704 0.93 0.5596
20050430044512 20100506164937 0.90 -1.4735
20050430121804 20050529171629 0.98 0.9468
20050430121804 20050630072612 0.95 2.5366
20050430121804 20050827132404 0.91 2.3825
20050430121804 20051127234842 0.93 -2.5257
20050430121804 20051227214827 0.92 -2.2609
20050430121804 20070205072611 0.88 -2.1702
20050430121804 20080131205730 0.91 -2.5533
20050430121804 20081103193023 0.90 -2.5361
20050430121804 20090524114026 0.93 2.8456
20050430154938 20050507044039 0.87 0.8693
20050430154938 20050528004440 0.90 -0.1483
20050430154938 20050615201507 0.87 0.1962
20050430154938 20050903111010 0.87 1.1752
20050430154938 20051006135702 0.90 0.5775
20050430154938 20060113234043 0.88 1.2759
20050430154938 20060812203620 0.85 1.2068
20050430165225 20050605234726 0.94 1.6389
20050430165225 20050712035458 0.93 0.5790
20050430165225 20051017095951 0.91 5.1991
20050430165225 20051231224636 0.91 4.7769
20050430165225 20060726152351 0.94 -1.7682
20050430165225 20080731151655 0.92 -1.1040
20050430165225 20110613184802 0.94 -0.1874
20050430165225 20121013003843 0.87 -1.2341
20050430165225 20151128205438 0.85 0.4828
20050430165225 20180107230945 0.92 0.1449
20050430194446 20050827111127 0.94 0.3447
20050430194446 20060127224742 0.93 4.6498
20050430194446 20060201045822 0.91 4.0318
20050430194446 20080222204352 0.87 0.6205
20050430194446 20080712110724 0.95 -0.3026
20050430194446 20090418143517 0.89 0.6052
20050430194446 20170625143823 0.93 -0.4083
20050501043615 20050616073753 0.86 1.9452
20050501043615 20050804211025 0.89 1.4475
20050501043615 20051112223839 0.93 1.3005
20050501043615 20060131195853 0.85 -2.6695
20050501043615 20060610233736 0.92 -1.6848
20050501043615 20070218122611 0.93 -1.3311
20050501043615 20080518025959 0.94 -0.8273
20050501043615 20100713222103 0.93 -1.2498
20050501043615 20181211124737 0.92 -1.7627
20050501053630 20050727230444 0.90 -1.4522
20050501053630 20051028051658 0.87 -1.3204
20050501053630 20070203010657 0.90 -0.9707
20050501053630 20140621163004 0.95 -0.4937
20050501094736 20111205142413 0.89 3.6773
20050501145225 20050824170246 0.90 1.2395
20050501162228 20050913152126 0.86 -0.6132
20050501162228 20150207214015 0.87 0.5581
20050501191540 20051225024915 0.86 1.3948
20050501191540 20070203232441 0.85 0.5402
20050501191540 20070804182941 0.89 -1.0107
20050501191540 20140712063031 0.86 -0.4258
20050502120313 20050627171421 0.97 -0.2558
20050502120313 20050909053901 0.91 -0.1240
20050502120313 20060226214532 0.91 -1.5250
20050502120313 20060618171055 0.86 -4.3519
20050502120313 20070209222852 0.89 -3.3951
20050502120313 20070518001259 0.94 -4.7614
20050502120313 20080903223442 0.87 -4.6722
20050502120313 20100713042442 0.91 -3.6807
20050502120313 20190208222539 0.85 -4.2129
20050502150238 20050704110702 0.98 0.3220
20050502150238 20050921072339 0.97 -0.6089
20050502150238 20060419195104 0.97 -1.9509
20050502150238 20061128074416 0.95 -3.8640
20050502150238 20090319023241 0.95 -2.6843
20050502150238 20100703015753 0.96 -1.1694
20050502150238 20130926200931 0.94 -1.5028
20050502175517 20050509175328 0.90 1.1144
20050502175517 20050607173650 0.89 0.6423
20050502175517 20050728145546 0.88 1.0561
20050502175517 20060201024841 0.87 2.7634
20050502175517 20061201191441 0.89 -3.0889
20050502175517 20191014190637 0.86 -2.4964
20050503072908 20070806230627 0.91 0.5240
20050503155815 20050523040107 0.92 -0.0179
20050503155815 20050603123751 0.89 -0.6662
20050503155815 20050616074159 0.90 1.4413
20050503155815 20050713092951 0.96 1.2860
20050503155815 20050816145332 0.97 -1.1182
20050503155815 20050924222527 0.94 0.0173
20050503155815 20051115141436 0.93 1.3081
20050503155815 20060119224606 0.92 -2.1527
20050503155815 20060519063417 0.96 -2.0204
20050503155815 20060818080852 0.93 -2.2465
20050503155815 20061215043849 0.93 -1.8509
20050503155815 20080406183509 0.96 -3.4244
20050503155815 20090418043059 0.94 0.9495
20050503155815 20100313163437 0.96 -1.0260
20050503155815 20101222034301 0.90 -0.1528
20050503155815 20120620111222 0.94 -1.3294
20050503155815 20140715010010 0.93 -0.5544
20050503155815 20170713074057 0.90 -0.3435
20050503163515 20050530190626 0.93 -6.5214
20050504020302 20050528175509 0.93 -2.5274
20050504020302 20051116123332 0.95 -2.2809
20050504020302 20090414193816 0.94 -1.4392
20050504020302 20100407081229 0.88 -2.3953
20050504020302 20100418051513 0.96 -1.4299
20050504020302 20100602090318 0.94 -2.9715
20050504020302 20100915141007 0.93 -2.1823
20050504020302 20110202223811 0.88 -1.8818
20050504112749 20080611221020 0.96 5.5045
20050504112749 20080611221025 0.96 0.4945
20050504112749 20130103085641 0.94 6.1891
20050504115705 20051129144528 0.97 -1.5290
20050504115705 20061220122120 0.96 -4.3843
20050504115705 20071127112515 0.97 -2.3757
20050504115705 20191103094955 0.95 -4.6776
20050504122428 20050608082717 0.95 -0.6881
20050504122428 20050902011542 0.96 1.7768
20050504122428 20051112202219 0.96 1.9091
20050504122428 20060529193250 0.94 -1.8287
20050504150729 20050819130509 0.97 -0.2998
20050504150729 20060111085010 0.95 0.5790
20050504150729 20060629181545 0.96 -0.4866
20050504150729 20070109085729 0.94 0.2012
20050504150729 20090116102837 0.96 7.8930
20050504150729 20090809170847 0.93 -0.4500
20050504150729 20121210162738 0.95 0.9749
20050504150729 20160508002734 0.96 1.5902
20050504162937 20160331035247 0.85 -0.4695
20050504165535 20121003030607 0.85 1.9191
20050504183250 20100407082254 0.86 -0.2983
20050504183250 20100511110131 0.86 1.4673
20050504183250 20110202084005 0.87 0.7134
20050504185228 20050620092452 0.94 -0.0147
20050504193615 20060706185113 0.94 -2.0745
20050504193615 20100825075331 0.88 1.0112
20050504201238 20051016204303 0.90 0.5261
20050504205809 20061223121012 0.88 -5.4443
20050504205809 20080119044448 0.89 -4.0397
20050504205809 20100822081557 0.90 -1.9920
20050504205809 20110513162432 0.86 -1.0244
20050504205809 20130905071342 0.87 -2.8025
20050504205809 20171027101456 0.88 -3.3085
20050504213003 20050619083812 0.95 0.4805
20050504213003 20051116223603 0.90 -1.8301
20050504232926 20091117074016 0.92 0.5336
20050504234805 20060508032746 0.85 -0.1913
20050504234805 20070609144949 0.89 -1.3379
20050504234805 20101019115327 0.87 -0.8208
20050504234805 20130811193705 0.87 -0.2043
20050505070319 20050615082725 0.85 -0.1445
20050505070319 20060808100710 0.96 -5.7947
20050505070319 20080909151512 0.88 0.6869
20050505070319 20190525154412 0.94 0.3232
20050505150358 20051205105253 0.89 2.0182
20050505203432 20050627181855 0.87 -0.0400
20050505203432 20050830141043 0.86 -0.6993
20050505203432 20070810174749 0.89 -4.4495
20050505225728 20050521231547 0.93 0.3888
20050505225728 20050620004857 0.89 -0.7954
20050505225728 20050903120551 0.90 -0.5483
20050505225728 20051027105033 0.88 1.1140
20050505225728 20060212113116 0.92 -3.5474
20050505225728 20060825133010 0.91 -5.0651
20050505225728 20070118042653 0.87 -2.2493
20050505225728 20070731142644 0.89 -1.1707
20050505225728 20081230172822 0.94 -4.3676
20050505225728 20100629125443 0.92 -0.3962
20050506000114 20050524044749 0.92 -0.1224
20050506000114 20060522221311 0.86 -2.1888
20050506020331 20050813221938 0.95 -1.1616
20050506020331 20060418230459 0.95 -5.9714
20050506020331 20061215052631 0.95 -5.5002
20050506020331 20090707004359 0.90 -2.0777
20050506020331 20140705160022 0.94 -2.7128
20050506020331 20190607025905 0.94 -6.2900
20050506100816 20050603120742 0.98 -0.2057
20050506100816 20050713160119 0.96 -0.0612
20050506100816 20050825222412 0.92 -1.9939
20050506100816 20060106070648 0.97 -3.7070
20050506100816 20060815030209 0.97 1.1670
20050506100816 20070508053121 0.90 -2.4174
20050506100816 20080722122756 0.96 -3.5946
20050506100816 20100606013735 0.96 -2.2418
20050506100816 20150215101455 0.96 -1.5898
20050506100816 20191102144412 0.89 -1.4548
20050506120750 20050629043922 0.88 0.5071
20050506120750 20051006144937 0.90 -1.8345
20050506120750 20060227181558 0.93 -1.5975
20050506120750 20060607103813 0.90 -2.3347
20050506120750 20060929211413 0.85 -1.6811
20050506120750 20070206140518 0.87 -2.3427
20050506120750 20071028162546 0.88 -3.8601
20050506120750 20090105184117 0.86 -4.1400
20050506120750 20101225211029 0.92 -0.5562
20050506120750 20111228085017 0.86 -1.7283
20050506120750 20121012123000 0.91 -0.1795
20050506120750 20140625125833 0.89 -1.1791
20050506120750 20170428224337 0.90 -1.9390
20050506120750 20190726100653 0.90 -1.4378
20050506134543 20050522170550 0.86 0.3002
20050506160311 20050506162336 0.91 0.0847
20050506162137 20050506162336 0.88 0.3408
20050506181911 20050619185957 0.97 -0.1377
20050506181911 20050809221041 0.94 1.3466
20050506181911 20060121050226 0.98 -5.1307
20050506181911 20070623114737 0.93 -2.4493
20050506181911 20081111203100 0.91 1.7577
20050506181911 20120629092050 0.95 -1.6769
20050507044039 20050528004440 0.87 -1.0182
20050507044039 20051006135702 0.86 -0.2904
20050507074309 20050606123726 0.88 -0.2400
20050507074309 20050703181319 0.95 -1.2359
20050507074309 20051103224538 0.97 -1.5486
20050507074309 20060121151751 0.90 -3.9432
20050507074309 20060516152348 0.92 -4.1165
20050507074309 20060724202704 0.95 -5.0750
20050507074309 20070711151751 0.91 -3.7653
20050507074309 20071210214931 0.85 0.6256
20050507074309 20080602034915 0.93 -2.0867
20050507074309 20090320134246 0.94 -1.5612
20050507074309 20100812234656 0.96 -2.3723
20050507074309 20140424185819 0.92 -1.8186
20050507074309 20190709120818 0.93 -1.5059
20050507083955 20071010134541 0.96 -1.6180
20050507172033 20050603021117 0.89 0.0704
20050507172033 20050701013721 0.91 -2.5006
20050507172033 20051025204125 0.91 -0.1298
20050507172033 20060105180152 0.92 -2.1018
20050507172033 20060519144338 0.91 -0.9969
20050507172033 20061230015812 0.91 -5.0937
20050507172033 20080329093907 0.91 -5.8809
20050507172033 20100828011807 0.89 -3.0440
20050507172033 20120525001846 0.88 -4.1012
20050507172033 20151018144913 0.92 -2.8540
20050508004934 20051117085146 0.85 0.2742
20050508004934 20141018072801 0.86 0.5292
20050508004934 20180707222555 0.95 -0.0437
20050508005518 20050914071311 0.90 2.5757
20050508020723 20070616024722 0.85 -3.1559
20050508024250 20060127181355 0.92 -4.0295
20050508041326 20060127181355 0.85 -4.4526
20050508044443 20051224104955 0.88 1.3786
20050508045119 20070607025143 0.92 -0.2817
20050508045119 20110826184839 0.91 -0.2132
20050508080021 20050703033206 0.97 0.3752
20050508080021 20070817025142 0.95 -2.8034
20050508080021 20090615093829 0.96 -2.1113
20050508080021 20111129051504 0.95 -1.4723
20050508080021 20130807062357 0.96 -1.6503
20050508080021 20160726041313 0.96 -1.8160
20050508092704 20050521163915 0.94 -1.3901
20050508092704 20050927165219 0.96 -0.1537
20050508092704 20060422000722 0.96 -6.6082
20050508092704 20061211041531 0.95 -1.5724
20050508092704 20070829202413 0.94 -2.6830
20050508092704 20080929202136 0.93 -3.3049
20050508092704 20100223132411 0.97 -3.8232
20050508092704 20120122005537 0.90 -1.3848
20050508092704 20130101200500 0.92 -1.7765
20050508092704 20160922184200 0.93 -1.5786
20050508092704 20190701225809 0.95 -2.7028
20050508111947 20050622233737 0.91 1.7025
20050508111947 20050921134138 0.89 -0.3019
20050508111947 20051121200253 0.88 2.2567
20050508111947 20060128085525 0.90 -0.7918
20050508111947 20060425141514 0.88 -1.0774
20050508111947 20071010171543 0.85 0.5252
20050508111947 20100408072605 0.86 -1.4290
20050508111947 20100412120145 0.89 -0.6621
20050508111947 20100426044325 0.89 -0.3876
20050508111947 20100522185625 0.90 0.8253
20050508111947 20100723085813 0.87 0.8143
20050508111947 20101003143718 0.91 -1.2949
20050508111947 20110220104909 0.89 -0.5973
20050508111947 20120121094552 0.87 0.0684
20050508115034 20050603211806 0.86 -0.8150
20050508115034 20080507183406 0.89 -8.1651
20050508193649 20050815195631 0.86 -4.8899
20050508193649 20060126200440 0.87 -2.2097
20050508193649 20090411000330 0.85 -1.1547
20050509001159 20050725070956 0.94 -0.4574
20050509013040 20061209092434 0.93 0.0013
20050509013040 20100929113317 0.95 -0.1725
20050509013040 20120819015650 0.91 -0.4077
20050509065914 20050531095626 0.89 1.2702
20050509065914 20050618144350 0.93 -0.4203
20050509065914 20050715022323 0.95 -1.2557
20050509065914 20050920160830 0.93 -0.5340
20050509065914 20051115081957 0.91 -1.1211
20050509065914 20060219211524 0.92 -1.3601
20050509065914 20060802184403 0.93 -1.2534
20050509065914 20070131035045 0.89 -3.7586
20050509065914 20080226172448 0.93 -2.6698
20050509065914 20110613114143 0.91 -0.6318
20050509065914 20130411074838 0.85 -1.7618
20050509104137 20060216170438 0.92 -2.4841
20050509104137 20080324151645 0.91 -6.3051
20050509104137 20120408125740 0.90 -3.1633
20050509104137 20180628170148 0.92 -3.0548
20050509142058 20060211045841 0.93 -2.7557
20050509142058 20060502142223 0.92 -2.9009
20050509142058 20070519012453 0.91 -8.0711
20050509175328 20050728145546 0.95 -0.0582
20050509175328 20050807212535 0.86 -1.6105
20050509175328 20060201024841 0.90 1.6461
20050509175328 20060504141114 0.88 -3.4845
20050509175328 20060705054227 0.88 -3.8647
20050509175328 20060906100352 0.89 -3.5948
20050509175328 20061201191441 0.93 -4.2121
20050509175328 20080820023827 0.86 -4.3193
20050509175328 20090226065423 0.88 -2.7065
20050509175328 20090226070301 0.85 -2.7526
20050509175328 20110326031909 0.90 -6.4729
20050509175328 20191014190637 0.94 -3.6106
20050509175328 20191014190945 0.90 -7.6375
20050510080844 20060412142522 0.89 -3.5981
20050510104038 20050624203135 0.88 0.0128
20050510204212 20080124094911 0.86 -2.1127
20050511033853 20050530090233 0.91 1.0962
20050511033853 20050630095419 0.89 0.0846
20050511033853 20050802071544 0.89 -0.7410
20050511033853 20051019184754 0.90 -0.0285
20050511033853 20060122045045 0.91 -2.0392
20050511033853 20060617180935 0.90 -2.2782
20050511033853 20070210081021 0.90 -4.5671
20050511033853 20071028175131 0.92 -3.0654
20050511033853 20081026095056 0.90 -2.0737
20050511033853 20100930214719 0.91 -0.8155
20050511033853 20120626170845 0.90 -0.1448
20050511033853 20190302223032 0.86 -0.6545
20050511093259 20060608042323 0.88 -1.8140
20050511093259 20110514194723 0.95 -1.7830
20050511204750 20050808085225 0.91 4.6958
20050511204750 20060510130833 0.93 -0.6363
20050512022919 20050706224157 0.96 0.1290
20050512022919 20051203184805 0.96 -0.2890
20050512022919 20061009134514 0.96 -2.7803
20050512022919 20071101132322 0.91 -5.2252
20050512022919 20080702145510 0.97 -1.6589
20050512022919 20110329065935 0.96 -1.9230
20050512022919 20181010085118 0.93 0.1178
20050512114500 20110306205541 0.86 0.1805
20050512123325 20050809180552 0.87 -1.3191
20050512150344 20050630014232 0.92 -0.0605
20050512150344 20061205094524 0.92 -0.6950
20050512150344 20080728012700 0.93 -4.8451
20050512150344 20091007051657 0.94 0.1891
20050512150344 20111207120422 0.95 -1.7651
20050512150344 20131109113356 0.88 0.0025
20050512165600 20050512173605 0.85 -1.2951
20050512173605 20050610200206 0.98 0.0639
20050512173605 20050710073848 0.97 1.0113
20050512173605 20050923051850 0.97 -0.4094
20050512173605 20051230200029 0.98 1.7830
20050512173605 20060408062106 0.97 -0.2835
20050512173605 20070405191450 0.97 -2.2807
20050512173605 20070905032200 0.92 -2.5169
20050512173605 20081011123232 0.98 -4.2035
20050512173605 20090905081935 0.96 -1.4517
20050512173605 20101113220225 0.88 1.6430
20050512173605 20120502083506 0.95 -0.0383
20050512173605 20150114220830 0.96 -0.0828
20050512181844 20050618040649 0.96 -3.6797
20050512181844 20050717185347 0.89 -3.6366
20050512181844 20051009085532 0.95 -1.4725
20050512181844 20051127022035 0.95 -3.5465
20050512181844 20060921004747 0.93 -5.7013
20050512181844 20070514130136 0.96 -1.6335
20050512181844 20081208085316 0.96 -1.8045
20050512181844 20160331035247 0.95 -3.8433
