station,event1,event2,Δτl,Δτc,Δτr,ccl,ccc,ccr,Δτ
H08S2,2005-03-28T21:36:54.79,2005-04-04T07:04:43.05,"[-0.3795208867456148, -0.2510372247604393]","[0.08006343260025958, 0.06879972620131355]","[0.5322225510483471, 0.38329101706342983]","[0.6193880717563622, 0.5286519423409146]","[0.8216870436931686, 0.5087495335373796]","[0.6535003032594818, 0.2529606613443747]","[0.08006343260025958, 0.06879972620131355]"
H08S2,2005-03-28T21:36:54.79,2008-03-29T09:39:04.53,"[-0.510351418531302, -0.39730927868759025]","[-0.06112151459510253, -0.07835134209619812]","[0.3822795108206358, 0.23747487427857655]","[0.7237493329241999, 0.6542112335968101]","[0.8775835110925762, 0.6997074724886531]","[0.5958646029304462, 0.3793873823597443]","[-0.06112151459510253, -0.07835134209619812]"
H08S2,2005-03-28T23:20:31.14,2005-03-29T14:43:30.35,"[-0.3759501654374282, -0.27938505065726016]","[0.06298263078145906, 0.05221462223218243]","[0.5040727144595074, 0.38043986911357797]","[0.6641464302139961, 0.598459226672008]","[0.9174118359187989, 0.752334858799302]","[0.7066157378760181, 0.46852449018407794]","[0.06298263078145906, 0.05221462223218243]"
H08S2,2005-03-28T23:20:31.14,2005-08-25T09:24:35.13,"[-0.8106669695844789, -0.7040726409246709]","[-0.3733055229786782, -0.37280065716019034]","[0.06517406499717147, -0.04024610774818367]","[0.6023997084045845, 0.5982880791417796]","[0.8563370546210142, 0.7276399635055203]","[0.7212033288739135, 0.42454834983902556]","[-0.3733055229786782, -0.37280065716019034]"
H08S2,2005-03-28T23:20:31.14,2006-02-05T06:13:35.97,"[-0.6999601287943735, -0.5899336150707435]","[-0.2653426819818273, -0.24979688424522176]","[0.1763105220864383, 0.07877192940757655]","[0.5131388705816563, 0.36126219553303235]","[0.7929896165891916, 0.5723078236349044]","[0.7574412369390432, 0.4336860259142779]","[-0.2653426819818273, -0.24979688424522176]"
H08S2,2005-03-29T01:04:38.31,2005-03-29T18:17:25.41,"[-1.5850622739103657, -1.440741051246306]","[-1.123474700426931, -1.1246647199555067]","[-0.6615661943244898, -0.8101812627253899]","[0.7230103927240185, 0.7514866308573279]","[0.9751799756086266, 0.9438247092266601]","[0.7682378863307978, 0.7565841685212478]","[-1.123474700426931, -1.1246647199555067]"
H08S2,2005-03-29T01:04:38.31,2005-05-05T22:57:30.34,"[-2.1128592568633295, -1.9879030919905627]","[-1.6507750856044427, -1.6608760070707116]","[-1.1928427140694773, -1.3371727665911517]","[0.6527317976242798, 0.5377957991001182]","[0.8535794386974049, 0.6564696207774344]","[0.667932245398412, 0.50476580102898]","[-1.6507750856044427, -1.6608760070707116]"
H08S2,2005-03-29T01:04:38.31,2008-12-30T17:28:19.5,"[-1.361338059450247, -1.168280924169891]","[-0.8991367339138334, -0.8531067965511039]","[-0.44647573705580224, -0.5371289507254049]","[0.5024687808809954, 0.3189486611960314]","[0.8007800725192021, 0.5307075954569308]","[0.7449658182340912, 0.49186626773784353]","[-0.8991367339138334, -0.8531067965511039]"
H08S2,2005-03-29T02:21:36.41,2005-04-01T01:55:10.42,"[0.13419749623069818, 0.24939169938334374]","[0.57588560956177, 0.5703729000644944]","[1.022472355109619, 0.893781553096683]","[0.5960474890853169, 0.6192940563150433]","[0.8840401239830111, 0.7567938986874454]","[0.6503510831461184, 0.5250100202367899]","[0.57588560956177, 0.5703729000644944]"
H08S2,2005-03-29T02:21:36.41,2005-04-17T11:41:26.53,"[-1.7011766662333805, -1.5765776605509165]","[-1.250261774570839, -1.2509350282220097]","[-0.7941111670401809, -0.9222718504385414]","[0.5772439728309091, 0.37214260460098963]","[0.8447937934194426, 0.5515348889742022]","[0.5968040221505739, 0.40638856635172205]","[-1.250261774570839, -1.2509350282220097]"
H08S2,2005-03-29T02:36:45.64,2005-03-30T14:38:18.0,"[1.4945776770023442, 1.6117158775305156]","[1.9307461798456407, 1.938781665022255]","[2.3690298066308086, 2.2634581971269747]","[0.6534871800315253, 0.3676620847230167]","[0.930427710346739, 0.6347033260317273]","[0.7137676469673773, 0.5069508127178289]","[1.9307461798456407, 1.938781665022255]"
H08S2,2005-03-29T02:40:37.61,2005-03-30T18:16:48.26,"[-0.24559158604924425, -0.18771851325997335]","[0.18279430834375102, 0.1762396923302072]","[0.6103817246250522, 0.5180236527480525]","[0.6912912543942874, 0.44257402063794143]","[0.8935643934799098, 0.5724957442529889]","[0.6536201387040047, 0.40345756461184773]","[0.18279430834375102, 0.1762396923302072]"
H08S2,2005-03-29T02:40:37.61,2005-04-17T01:10:27.63,"[3.7582114259022488, 3.8143608047061615]","[4.182120839738036, 4.169523237041427]","[4.60981787346115, 4.515879165887587]","[0.6906110023382811, 0.5989432324720426]","[0.8783451080076989, 0.6826946446702661]","[0.6855547952054055, 0.5280439940203709]","[4.182120839738036, 4.169523237041427]"
H08S2,2005-03-29T02:40:37.61,2005-08-02T07:15:44.38,"[0.2435641275353587, 0.30444249397594825]","[0.6705141329148545, 0.6660413162765478]","[1.1021965506403484, 1.0157351968272426]","[0.623235619400674, 0.4498409839686937]","[0.8234242435469612, 0.5495435875612785]","[0.6572209403453512, 0.4184837287908336]","[0.6705141329148545, 0.6660413162765478]"
H08S2,2005-03-29T02:40:37.61,2015-09-04T08:02:12.75,"[0.44552026212664764, 0.5307661162432689]","[0.8695162375673829, 0.8735151814824249]","[1.2923553346847232, 1.2167529906410126]","[0.5628644122828999, 0.5225484251327409]","[0.7547596611740189, 0.6406760704054385]","[0.6183868605047999, 0.5040693776907278]","[0.8695162375673829, 0.8735151814824249]"
H08S2,2005-03-29T02:46:16.95,2005-03-31T01:11:52.41,"[0.3532757899208112, 0.5165081817632032]","[0.8340574901634962, 0.8259116826980692]","[1.3182831377096247, 1.135150868733477]","[0.8108312196662042, 0.6277747166895055]","[0.9632925611789405, 0.8133344797907489]","[0.7747081128663453, 0.6563756212737926]","[0.8340574901634962, 0.8259116826980692]"
H08S2,2005-03-29T03:15:10.31,2005-03-30T16:05:04.39,"[-1.796898494152291, -1.6873789528431538]","[-1.3601129227128943, -1.3631109242491481]","[-0.9193132308730818, -1.042168275196233]","[0.7586408713632796, 0.5648856335937327]","[0.9495417920719024, 0.8449787001231623]","[0.6881492147756152, 0.7254448581410392]","[-1.3601129227128943, -1.3631109242491481]"
H08S2,2005-03-29T03:23:51.52,2006-10-09T13:45:13.28,"[-0.44323048712118673, -0.25387452497991675]","[0.024487284730672777, 0.0669441060370599]","[0.4814361727006554, 0.3915752354996166]","[0.6371603310593716, 0.35383490620373165]","[0.8222839995175037, 0.5783085342663883]","[0.6373016866439124, 0.5163595845519069]","[0.024487284730672777, 0.0669441060370599]"
H08S2,2005-03-29T03:38:28.19,2005-04-03T06:55:56.93,"[0.21736933852013263, 0.36710504353927537]","[0.6912997992967193, 0.6810828359769195]","[1.166440030501126, 0.9948469480217699]","[0.6058856724425347, 0.4370532763439606]","[0.8530595431563691, 0.513753178613492]","[0.6413727813205947, 0.33023806882132933]","[0.6912997992967193, 0.6810828359769195]"
H08S2,2005-03-29T03:38:28.19,2005-08-23T21:52:41.68,"[0.841729088571659, 1.0496999855455118]","[1.3214577465585313, 1.3574349819181957]","[1.7900016602093105, 1.6685210223030607]","[0.6160693722660516, 0.481461314097082]","[0.8703763850271333, 0.6645951333920154]","[0.6352060120533057, 0.6070027161417265]","[1.3214577465585313, 1.3574349819181957]"
H08S2,2005-03-29T03:38:28.19,2006-08-17T01:04:11.5,"[1.3734876165445864, 1.603382617160712]","[1.8544970272191594, 1.9134463275612692]","[2.3199230941306963, 2.233888871399108]","[0.5680757712895473, 0.4411960197471975]","[0.8366705927878978, 0.5973971804785282]","[0.6438880843040966, 0.5388957719119509]","[1.8544970272191594, 1.9134463275612692]"
H08S2,2005-03-29T03:44:36.1,2005-03-31T16:12:52.67,"[-0.740495586594923, -0.650121558088844]","[-0.3096624413069209, -0.3134054855151062]","[0.12885566484113856, 0.01946658945645493]","[0.6533734995576904, 0.6031099703832766]","[0.8701655306568421, 0.831230071485683]","[0.6712087728700185, 0.7229245183288332]","[-0.3096624413069209, -0.3134054855151062]"
H08S2,2005-03-29T03:44:36.1,2005-04-20T09:26:57.8,"[-0.4395297923280681, -0.33415889236435775]","[0.003992984500736591, 0.0011924447387837217]","[0.4473438077343009, 0.3411927583700392]","[0.6405160166693953, 0.46285167006142586]","[0.7869841140287113, 0.5727320289776621]","[0.5056461558706287, 0.4781338874356325]","[0.003992984500736591, 0.0011924447387837217]"
H08S2,2005-03-29T03:44:36.1,2005-07-28T07:11:54.79,"[0.44685741703364823, 0.5294009004631731]","[0.8879201072635766, 0.8763415960795125]","[1.3343824260383454, 1.2171203758961548]","[0.7382451234218208, 0.5458232419022224]","[0.9174456009851014, 0.691244944198839]","[0.6974700193242941, 0.5587693328247447]","[0.8879201072635766, 0.8763415960795125]"
H08S2,2005-03-29T03:44:36.1,2009-09-19T14:28:14.88,"[0.015664875761404504, 0.09625438249469213]","[0.4546505973982903, 0.4340983077339933]","[0.897030933147554, 0.7676278959021015]","[0.7517480277115229, 0.5324252649329176]","[0.838677319176416, 0.7001550466782769]","[0.5342374927342884, 0.5439214850414639]","[0.4546505973982903, 0.4340983077339933]"
H08S2,2005-03-29T03:44:36.1,2013-02-23T11:39:46.56,"[-0.28714737331171014, -0.1714802480229494]","[0.15564968640203425, 0.17453471832124356]","[0.599181287301404, 0.5118947690948009]","[0.7004637324164178, 0.2751554338282157]","[0.8271260429238065, 0.5871652643255826]","[0.5665796773825871, 0.610887929577038]","[0.15564968640203425, 0.17453471832124356]"
H08S2,2005-03-29T06:24:54.44,2005-04-01T01:46:59.78,"[-0.982622219824933, -0.8563278455903566]","[-0.5272014950372017, -0.5286993733801938]","[-0.06070215429517495, -0.20400046485650858]","[0.6204050198291735, 0.5074740539292595]","[0.9141955796138387, 0.8304861517606494]","[0.5907629203482215, 0.7401868470047879]","[-0.5272014950372017, -0.5286993733801938]"
H08S2,2005-03-29T07:09:35.15,2005-05-05T09:55:06.74,"[0.19957003006661567, 0.3017117764580006]","[0.6378315034154813, 0.6198942528046554]","[1.080278471425259, 0.9373644306047435]","[0.7198356751720276, 0.739453017044941]","[0.9307648181066376, 0.8532608777534632]","[0.7255815362496781, 0.642252757160903]","[0.6378315034154813, 0.6198942528046554]"
H08S2,2005-03-29T07:16:48.34,2005-03-30T08:38:14.14,"[-0.7917098864180051, -0.5968908038851622]","[-0.3206627374254147, -0.28042045928053316]","[0.14636474031051966, 0.04073347884213279]","[0.5887936507760879, 0.3507772321455726]","[0.8312085617929769, 0.5134397064005275]","[0.6350589475624321, 0.4602089211000859]","[-0.3206627374254147, -0.28042045928053316]"
H08S2,2005-03-29T09:28:22.39,2005-04-07T16:40:53.34,"[-0.18355735022232816, -0.11874763882867757]","[0.2586419130757706, 0.1956995815253833]","[0.7044461065588224, 0.7813240498806301]","[0.770618798383835, 0.5028334118108665]","[0.8752272598849475, 0.5380200485639309]","[0.720471160516769, 0.3140830301717347]","[0.2586419130757706, 0.1956995815253833]"
H08S2,2005-03-29T10:23:09.82,2005-04-12T11:53:06.67,"[1.0657542872589643, 1.1378827342920717]","[1.516499205325619, 1.4537227602194462]","[1.9903200011208588, 1.7622988557011905]","[0.6379354884937698, 0.5542166597667838]","[0.7826670861009907, 0.6697144226444448]","[0.5285328522130526, 0.5901628635959217]","[1.516499205325619, 1.4537227602194462]"
H08S2,2005-03-29T10:23:09.82,2005-08-10T10:27:35.21,"[4.001917892644581, 4.1017269590524]","[4.4463821741782965, 4.421575377971491]","[4.902943997994773, 4.735692594946187]","[0.4876714644528545, 0.5471697022917882]","[0.7975977527429874, 0.6547708599764438]","[0.5320331519898029, 0.4883003630007811]","[4.4463821741782965, 4.421575377971491]"
H08S2,2005-03-29T10:23:09.82,2005-09-18T10:12:30.9,"[-0.6809175152267465, -0.5504176712158935]","[-0.2284085643836961, -0.23791631562205826]","[0.23521892371631745, 0.07452755212606]","[0.532072633109323, 0.6093299135875619]","[0.8036019125140861, 0.7038754769378391]","[0.49548780373083323, 0.520752830764324]","[-0.2284085643836961, -0.23791631562205826]"
H08S2,2005-03-29T11:08:17.77,2005-03-31T15:08:09.94,"[-0.9059966545369871, -0.7993529457469021]","[-0.45896291508621767, -0.472055095455294]","[-0.009418216050683395, -0.1480666184060045]","[0.7028144510022499, 0.7145025291244234]","[0.9608712602598996, 0.8578612170634483]","[0.6836262246424373, 0.6346183197905847]","[-0.45896291508621767, -0.472055095455294]"
H08S2,2005-03-29T11:08:17.77,2005-04-17T11:54:31.7,"[-0.8198208073481077, -0.719296211577645]","[-0.3714474046603311, -0.387748305449964]","[0.07872077909736391, -0.06015861673775333]","[0.6607849448567948, 0.6671987581040149]","[0.9259271027481489, 0.766874333169332]","[0.6411686528125541, 0.5238540681935685]","[-0.3714474046603311, -0.387748305449964]"
H08S2,2005-03-29T11:08:17.77,2005-05-06T00:06:32.61,"[-1.0002094935665438, -0.8959206765805346]","[-0.5471451825609351, -0.5687407826003825]","[-0.09353946018877093, -0.24232368389115141]","[0.5707203418447471, 0.7147232536960675]","[0.8491421025939294, 0.7448216749632682]","[0.6155786082988495, 0.4587755891425165]","[-0.5471451825609351, -0.5687407826003825]"
H08S2,2005-03-29T11:47:54.48,2006-02-21T18:51:09.14,"[1.5586725898371825, 1.7145896475496145]","[2.002057731641017, 2.0301644275575623]","[2.44338217781201, 2.34354347839871]","[0.5906056075150087, 0.5325961076221498]","[0.9008123334108884, 0.7989842451180603]","[0.7855866279394086, 0.7318991087264356]","[2.002057731641017, 2.0301644275575623]"
H08S2,2005-03-29T12:44:06.2,2005-04-05T22:20:08.86,"[-0.783423780119101, -0.65574375967222]","[-0.32455508504758057, -0.31735310152187685]","[0.12949220132666905, 0.02702089729048797]","[0.7533650162259253, 0.5739646016395991]","[0.9351322260941105, 0.813222509873557]","[0.6465475225488598, 0.6062127919831758]","[-0.32455508504758057, -0.31735310152187685]"
H08S2,2005-03-29T12:44:06.2,2005-05-04T12:24:29.21,"[-1.2642788316684894, -1.1637903090438593]","[-0.8114209986195419, -0.8265721552119346]","[-0.35981543527887244, -0.4910266750356286]","[0.7143935294401939, 0.5516760444428621]","[0.8734492636001944, 0.7129706785858462]","[0.6151020434418029, 0.4871668814065977]","[-0.8114209986195419, -0.8265721552119346]"
H08S2,2005-03-29T12:44:06.2,2005-06-08T08:27:17.33,"[-0.9329159894715618, -0.8517502822073724]","[-0.4865160286551963, -0.5158805877748]","[-0.03758385886782683, -0.18588823823289732]","[0.7031173670405128, 0.576666828066199]","[0.8377944136053197, 0.6658425997554186]","[0.6365946328429184, 0.3735870485694501]","[-0.4865160286551963, -0.5158805877748]"
H08S2,2005-03-29T13:42:45.44,2005-04-05T05:36:41.3,"[0.10435663978683764, 0.23763051573296462]","[0.5573933667403835, 0.5568895050947398]","[1.0121941563923709, 0.8785431931071835]","[0.5883535810404525, 0.7608619742846124]","[0.9447813208447817, 0.9340724873426751]","[0.5064187595266065, 0.7306140853801644]","[0.5573933667403835, 0.5568895050947398]"
H08S2,2005-03-29T13:54:41.67,2005-03-30T16:05:04.39,"[-2.0241408360462922, -1.9227066479869808]","[-1.5835089572870384, -1.5974407366635943]","[-1.1432416688412508, -1.2753687655914967]","[0.7517983243935975, 0.759710861540543]","[0.9606000269095103, 0.9138641020716785]","[0.670413208423577, 0.6636451069435221]","[-1.5835089572870384, -1.5974407366635943]"
H08S2,2005-03-29T14:24:22.66,2005-04-03T19:25:43.62,"[-0.728517087737463, -0.6381635511599151]","[-0.2928478192920518, -0.31530887083765674]","[0.14701670642171236, 0.0002717693640700088]","[0.6875402435833288, 0.7026771413276786]","[0.9255321395690783, 0.8279523817872417]","[0.6049828581528663, 0.6698672813276451]","[-0.2928478192920518, -0.31530887083765674]"
H08S2,2005-03-29T14:24:22.66,2005-05-01T19:15:43.29,"[-3.666285760540821, -3.5497798748572778]","[-3.2217653265485033, -3.225747128726679]","[-2.780205498678768, -2.9065797507954323]","[0.5222310048071693, 0.4735956388726997]","[0.7508271584796489, 0.5798827602722325]","[0.45361332692851586, 0.4435211845817549]","[-3.2217653265485033, -3.225747128726679]"
H08S2,2005-03-29T14:24:22.66,2014-07-12T06:30:31.89,"[-1.610825992663769, -1.4524070868479344]","[-1.1522008951773706, -1.1372567716154087]","[-0.7061021080466084, -0.8215005666257605]","[0.47718707400035293, 0.7367093339713575]","[0.7620550569881958, 0.8033178053348868]","[0.5832087735225145, 0.6069759850756085]","[-1.1522008951773706, -1.1372567716154087]"
H08S2,2005-03-29T14:43:30.35,2005-04-03T07:15:11.35,"[-0.5647788676284061, -0.5047096521536099]","[-0.1293948405068667, -0.15794272766960765]","[0.3136443496316846, 0.17378877306116294]","[0.6416179818621156, 0.5661554569272983]","[0.8799350405912599, 0.6211632511138958]","[0.7011141355599658, 0.42745792020794626]","[-0.1293948405068667, -0.15794272766960765]"
H08S2,2005-03-29T14:43:30.35,2005-06-03T03:42:16.32,"[0.49796571975758797, 0.5459215850203325]","[0.9286483489016315, 0.8924298355383105]","[1.3681382883217852, 1.222066096039137]","[0.5617576860261255, 0.5526056301761453]","[0.7739669654397734, 0.5511243649538332]","[0.6473321953730893, 0.3630990801820391]","[0.9286483489016315, 0.8924298355383105]"
H08S2,2005-03-29T14:43:30.35,2005-07-01T16:57:44.65,"[0.28042274527125954, 0.350160692566221]","[0.7161353545851379, 0.6963246642491372]","[1.1609127152614445, 1.021812434283835]","[0.6030505751990293, 0.4470519370198971]","[0.8476241102249776, 0.574878562773578]","[0.7027099368398396, 0.4493158961531784]","[0.7161353545851379, 0.6963246642491372]"
H08S2,2005-03-29T14:43:30.35,2005-08-25T09:24:35.13,"[-0.8752485866267417, -0.7480185003495035]","[-0.4388052880740234, -0.4193157878096081]","[-0.0038236466113421245, -0.0867958187172622]","[0.6173634956242074, 0.5544542112423011]","[0.8795522966092045, 0.7825761289743032]","[0.7434683244908538, 0.5778718265552831]","[-0.4388052880740234, -0.4193157878096081]"
H08S2,2005-03-29T14:43:30.35,2006-02-05T06:13:35.97,"[-0.7625071917911903, -0.6448190091445227]","[-0.3301080779454769, -0.3029626226343552]","[0.1080541323740373, 0.025049928533493943]","[0.5458623381026387, 0.3729660688194839]","[0.8524825593714661, 0.6794426154192278]","[0.7946213832212204, 0.6279159987192752]","[-0.3301080779454769, -0.3029626226343552]"
H08S2,2005-03-29T14:43:30.35,2006-08-07T18:29:20.83,"[-0.2250008038179058, -0.1468177728806488]","[0.20985859118064995, 0.2059498618622676]","[0.6533679433748442, 0.5356504101429534]","[0.5117196213387144, 0.38786294831324647]","[0.7859000334213889, 0.5094440450340254]","[0.7382460683622108, 0.39328429340165294]","[0.20985859118064995, 0.2059498618622676]"
