station,event1,event2,Δτl,Δτc,Δτr,ccl,ccc,ccr,Δτ
II.DGAR.00.BHZ,2005-04-03T06:55:56.93,2016-01-04T21:09:02.33,"[-1.026102278713783, -0.8439876504059922]","[-0.5583719807660467, -0.5219206888175034]","[-0.09203645304341279, -0.20060015084154137]","[0.3323931301134073, 0.38762509625781355]","[0.6220012389818663, 0.6193417352278083]","[0.5546498328010429, 0.5002042632996057]","[-0.5583719807660467, -0.5219206888175034]"
II.DGAR.00.BHZ,2005-04-03T07:15:11.35,2005-04-10T15:24:58.83,"[-0.583092290377085, -0.4634076462493252]","[-0.11942065040482717, -0.12745569424979386]","[0.34607274359264123, 0.2091900653287594]","[0.7717980277782605, 0.8022760399373842]","[0.9437524121594355, 0.9501013051505746]","[0.7487679887790213, 0.7615494523413654]","[-0.11942065040482717, -0.12745569424979386]"
II.DGAR.00.BHZ,2005-04-03T07:15:11.35,2005-04-25T05:56:15.63,"[-1.1656283625690518, -1.0417688866857766]","[-0.7005055607185897, -0.7074599714066622]","[-0.2342670629742851, -0.3723569206759274]","[0.770196169051513, 0.6530201839077711]","[0.904082562117212, 0.7996147668039016]","[0.729484969426204, 0.6923448528774617]","[-0.7005055607185897, -0.7074599714066622]"
II.DGAR.00.BHZ,2005-04-03T07:15:11.35,2005-05-15T16:31:51.1,"[-0.33413070662838945, -0.2177666109878133]","[0.12924492382579617, 0.11643539076157666]","[0.5956011721108532, 0.45313564953160296]","[0.7686863579266572, 0.7579741582634055]","[0.915977547905293, 0.878663830700277]","[0.7332509768117671, 0.7319110093715582]","[0.12924492382579617, 0.11643539076157666]"
II.DGAR.00.BHZ,2005-04-03T07:15:11.35,2005-06-03T03:42:16.32,"[0.5937159586047258, 0.716762601388106]","[1.0549509240372368, 1.0499323549203536]","[1.5194402458970122, 1.3860467290950502]","[0.7438080605145834, 0.7229985624777752]","[0.8889572743693122, 0.8842013899837613]","[0.70817879031383, 0.7424758162791587]","[1.0549509240372368, 1.0499323549203536]"
II.DGAR.00.BHZ,2005-04-03T07:15:11.35,2005-07-01T16:57:44.65,"[0.3953275370330544, 0.533695308954905]","[0.8599137268849097, 0.8650929562523166]","[1.3268350655080696, 1.2016110544837042]","[0.7338637868322061, 0.7308316274856216]","[0.9011221082936339, 0.886732518128419]","[0.7532021955420901, 0.7556035389276669]","[0.8599137268849097, 0.8650929562523166]"
II.DGAR.00.BHZ,2005-04-03T07:15:11.35,2005-08-25T09:24:35.13,"[-0.7790654276973721, -0.6757782344665504]","[-0.3139141872308493, -0.3375730673408937]","[0.15654708148748583, -0.005656012784480125]","[0.7062841140202225, 0.6372853470365566]","[0.861854192499178, 0.6730710983715325]","[0.720660792125037, 0.4791358578479119]","[-0.3139141872308493, -0.3375730673408937]"
II.DGAR.00.BHZ,2005-04-03T07:15:11.35,2005-11-01T00:26:45.61,"[-1.515927170892919, -1.4315085502230465]","[-1.0556603111710032, -1.093468085064778]","[-0.5860652406403805, -0.7561640658532218]","[0.755022694622135, 0.6905209902976579]","[0.8804715584802988, 0.7598775540947047]","[0.7203624840692907, 0.5899903636804943]","[-1.0556603111710032, -1.093468085064778]"
II.DGAR.00.BHZ,2005-04-03T07:15:11.35,2006-02-05T06:13:35.97,"[-0.6488174661748549, -0.47641440041264865]","[-0.18141272760358715, -0.14397760076637645]","[0.2828371884408084, 0.19086755751472817]","[0.685319551903159, 0.5681982057331394]","[0.9088471497947666, 0.8031296044323609]","[0.8451554884697698, 0.7464175495434249]","[-0.18141272760358715, -0.14397760076637645]"
II.DGAR.00.BHZ,2005-04-03T07:15:11.35,2006-08-07T18:29:20.83,"[-0.08979680431228805, 0.06391781228804827]","[0.37310958474847783, 0.3960300405147655]","[0.8375330558606023, 0.7326863086796275]","[0.6618329909203383, 0.6450493703308172]","[0.867622786686752, 0.8294896723686159]","[0.774543841128595, 0.7586110994458026]","[0.37310958474847783, 0.3960300405147655]"
II.DGAR.00.BHZ,2005-04-03T07:15:11.35,2007-05-02T01:55:40.59,"[-1.2206469242074773, -1.0797181168889578]","[-0.7525450669003502, -0.7435592114945468]","[-0.286547091541289, -0.4090188983674576]","[0.7143005899374771, 0.602484270409475]","[0.8840640418788179, 0.7646249910363065]","[0.7979787058521194, 0.5947104796069027]","[-0.7525450669003502, -0.7435592114945468]"
II.DGAR.00.BHZ,2005-04-03T07:15:11.35,2016-12-15T20:30:34.01,"[-1.1621101229288333, -1.0433790631238877]","[-0.7056531326790785, -0.7026625670001796]","[-0.24561544193855778, -0.3645522364149827]","[0.5477653817787371, 0.4412157373120335]","[0.6293471284764646, 0.5871370561486752]","[0.5691041440503886, 0.4702285796485613]","[-0.7056531326790785, -0.7026625670001796]"
II.DGAR.00.BHZ,2005-04-03T09:50:50.34,2005-04-08T14:35:25.15,"[-2.165251675960698, -2.0246029584663563]","[-1.7052368708514163, -1.7053892971679614]","[-1.2474767271408784, -1.3875480341092061]","[0.5803322499508663, 0.7375363281981948]","[0.7345643589370895, 0.8878054239603751]","[0.6236650932053969, 0.6668422925400163]","[-1.7052368708514163, -1.7053892971679614]"
II.DGAR.00.BHZ,2005-04-03T10:20:47.23,2010-03-15T18:54:21.7,"[-1.1213327525644452, -1.0293483004768822]","[-0.67250337271668, -0.6833812113704969]","[-0.2260525860763996, -0.30642321546997886]","[0.6694928619025414, 0.5297692195868556]","[0.84466655322079, 0.5194215995149294]","[0.7530123073732314, 0.3121732864649899]","[-0.67250337271668, -0.6833812113704969]"
II.DGAR.00.BHZ,2005-04-03T13:40:16.42,2005-04-10T00:55:17.88,"[0.644289236293725, 0.7911953262366008]","[1.1206857323308803, 1.1075588881952776]","[1.5953083923468678, 1.4248931239675315]","[0.7320426430645658, 0.7875262145267483]","[0.9298639774654537, 0.8788929083098324]","[0.731691190477088, 0.6427042523565013]","[1.1206857323308803, 1.1075588881952776]"
II.DGAR.00.BHZ,2005-04-03T13:40:16.42,2005-04-17T01:10:27.63,"[3.4669353308519955, 3.616485768029077]","[3.943611060544508, 3.937050247982105]","[4.420696774149299, 4.2507746290921995]","[0.6331357991098492, 0.6081320961819796]","[0.8820820346693505, 0.7218167800390102]","[0.7426345094058097, 0.5785197952204483]","[3.943611060544508, 3.937050247982105]"
II.DGAR.00.BHZ,2005-04-03T13:40:16.42,2005-05-11T03:38:54.5,"[-0.5973393261237233, -0.6497920894244765]","[-0.0987471528976597, -0.02747943881631697]","[0.3891059955684775, 0.29485582423294787]","[0.48271520595372697, 0.3613310757908584]","[0.6963108038344527, 0.5522477465055846]","[0.6485948199037868, 0.5280405624570523]","[-0.0987471528976597, -0.02747943881631697]"
II.DGAR.00.BHZ,2005-04-03T13:40:16.42,2005-05-30T09:02:34.4,"[0.6906612039457243, 0.8700402397021197]","[1.168936806119707, 1.1915920507734334]","[1.6453009302575485, 1.5159826383686383]","[0.5693673370014778, 0.45229225062828626]","[0.7991003054699847, 0.5926984057785939]","[0.6867613111863062, 0.5426569603395766]","[1.168936806119707, 1.1915920507734334]"
II.DGAR.00.BHZ,2005-04-03T13:40:16.42,2005-06-30T09:54:20.03,"[0.11467885711217088, 0.24284999913437755]","[0.5914797405721403, 0.5679983170883445]","[1.0747136250913316, 0.8897414173790502]","[0.5596673200470164, 0.5516891772374677]","[0.7634662888788032, 0.6229474734198045]","[0.6569377293288341, 0.4362847030621097]","[0.5914797405721403, 0.5679983170883445]"
II.DGAR.00.BHZ,2005-04-03T13:40:16.42,2005-08-02T07:15:44.38,"[0.003192791305431429, 0.15937750570836648]","[0.47647646621204287, 0.48449956149452067]","[0.9520566859945642, 0.8077931506641272]","[0.5597463099778747, 0.6575474167784057]","[0.8575114170220508, 0.8417011611401294]","[0.7615791203491536, 0.6603867177851536]","[0.47647646621204287, 0.48449956149452067]"
II.DGAR.00.BHZ,2005-04-03T13:40:16.42,2005-10-19T18:47:53.48,"[1.4676868860245575, 1.5860828818089852]","[1.937596030641136, 1.9103812573826007]","[2.410851250511124, 2.2337420622058617]","[0.7291727692305677, 0.7364606591592647]","[0.9099086861012241, 0.8301958060142318]","[0.7017494094291531, 0.5987430437209036]","[1.937596030641136, 1.9103812573826007]"
II.DGAR.00.BHZ,2005-04-03T13:40:16.42,2006-01-22T04:50:43.48,"[0.6839844199544539, 0.8758429838169068]","[1.1569493304574203, 1.1970584603352477]","[1.6289304650745673, 1.5240128886921984]","[0.5453016373506357, 0.5994098973516518]","[0.8783243549531858, 0.8276160692519341]","[0.8515843447839095, 0.7203675745577703]","[1.1569493304574203, 1.1970584603352477]"
II.DGAR.00.BHZ,2005-04-03T13:40:16.42,2006-06-17T18:09:33.31,"[0.32646265198453345, 0.5053922756687537]","[0.8105945911066028, 0.8229832042352533]","[1.2903083479223758, 1.1408816609146224]","[0.5856805069934211, 0.6843619736753027]","[0.8336383161945187, 0.8080715186309549]","[0.7412086993932238, 0.6425407406422724]","[0.8105945911066028, 0.8229832042352533]"
II.DGAR.00.BHZ,2005-04-03T13:40:16.42,2010-09-30T21:47:19.31,"[-0.24236004615480175, -0.13751606797496818]","[0.2265402639624418, 0.18480116766059165]","[0.7044625977074479, 0.5019750766490712]","[0.7136956094036824, 0.7108265289512057]","[0.875086488718425, 0.7709114205387575]","[0.6831836012353899, 0.5605631999626245]","[0.2265402639624418, 0.18480116766059165]"
II.DGAR.00.BHZ,2005-04-03T13:40:16.42,2012-06-26T17:08:45.68,"[0.1332111448692086, 0.2471166742411237]","[0.6083583603530347, 0.5726079818595029]","[1.0892516765776632, 0.8950794815218264]","[0.5817491815874, 0.5757253629184858]","[0.7789632023227228, 0.6118849810221855]","[0.6477885425768564, 0.4712858769235946]","[0.6083583603530347, 0.5726079818595029]"
II.DGAR.00.BHZ,2005-04-03T13:40:16.42,2015-09-04T08:02:12.75,"[0.14620452248356397, 0.2803260830163734]","[0.6150601023601581, 0.6086277200532912]","[1.0845379685200176, 0.9312900502709089]","[0.5122738267758362, 0.43264190972874117]","[0.7725817168259321, 0.5022254026754808]","[0.6938702243741612, 0.36801264115756965]","[0.6150601023601581, 0.6086277200532912]"
II.DGAR.00.BHZ,2005-04-03T15:38:21.11,2005-04-08T12:12:54.78,"[4.673433749021355, 4.856446743440017]","[5.187039387714438, 5.1927598655469716]","[5.690778749661531, 5.53000535747599]","[0.38424262389982994, 0.6670369049346974]","[0.6314883436722236, 0.7679608037820713]","[0.4675393086065428, 0.5977340440136959]","[5.187039387714438, 5.1927598655469716]"
II.DGAR.00.BHZ,2005-04-03T16:27:47.82,2006-11-26T14:37:51.54,"[-0.9849241734382341, -0.8291453942242321]","[-0.5235830786216856, -0.4967100504129506]","[-0.06774729220229168, -0.1623367056755314]","[0.6059207700903133, 0.4786431723321217]","[0.8064259477777754, 0.7834824211552751]","[0.6541370044116357, 0.7058976178922551]","[-0.5235830786216856, -0.4967100504129506]"
II.DGAR.00.BHZ,2005-04-03T16:27:47.82,2008-02-06T10:19:56.29,"[-0.4772255705993207, -0.3767558284806419]","[-0.01334007700433121, -0.02924258538205797]","[0.438144574551286, 0.32132035906809575]","[0.6431507839266547, 0.3767910507935789]","[0.6873479415414986, 0.5494452492837582]","[0.38281023051453367, 0.3234779294333272]","[-0.01334007700433121, -0.02924258538205797]"
II.DGAR.00.BHZ,2005-04-03T19:25:43.62,2005-05-01T19:15:43.29,"[-3.39308477631322, -3.281777627989992]","[-2.930914738415114, -2.9391939019646744]","[-2.4712293211678933, -2.597379378324782]","[0.6224902277206655, 0.5590064188187703]","[0.7269317716285204, 0.7015321162625022]","[0.5560159584015353, 0.5060948604428087]","[-2.930914738415114, -2.9391939019646744]"
II.DGAR.00.BHZ,2005-04-03T19:25:43.62,2005-12-25T02:49:16.38,"[0.2977247992777026, 0.450402986271909]","[0.7564227638291591, 0.7855666563750665]","[1.2171935365982578, 1.1211021744676555]","[0.6625816021960969, 0.45489736814157555]","[0.9164047390626066, 0.7411122988125795]","[0.8402822696062742, 0.6532619079563139]","[0.7564227638291591, 0.7855666563750665]"
II.DGAR.00.BHZ,2005-04-03T19:25:43.62,2010-09-16T03:39:18.0,"[-1.5541229693857646, -1.427663720935304]","[-1.0993522787887482, -1.09898973224413]","[-0.6421251797461597, -0.7757430790174127]","[0.5654420868117706, 0.6146023761584262]","[0.7745715946364359, 0.7973512509612146]","[0.6658585808640718, 0.592354430988505]","[-1.0993522787887482, -1.09898973224413]"
II.DGAR.00.BHZ,2005-04-03T19:25:43.62,2014-07-12T06:30:31.89,"[-1.3367729521668033, -1.1852869409423055]","[-0.8738302784595665, -0.8534158582414653]","[-0.41371361628702774, -0.5207293931974553]","[0.6580631174227541, 0.5644458205403586]","[0.8958228749561703, 0.8397154664335933]","[0.7902138834669145, 0.6396892158491347]","[-0.8738302784595665, -0.8534158582414653]"
II.DGAR.00.BHZ,2005-04-03T22:24:07.73,2005-04-09T10:49:11.57,"[0.7549500966637315, 0.8876008838449695]","[1.2216742657194326, 1.2117979038600664]","[1.6894357243770015, 1.5385832975983185]","[0.7008559960686397, 0.6309955449907997]","[0.8480765068316817, 0.8079450500308045]","[0.49737596905936676, 0.6139906815956964]","[1.2216742657194326, 1.2117979038600664]"
II.DGAR.00.BHZ,2005-04-03T22:44:15.4,2005-04-23T23:51:53.84,"[2.487459003795318, 2.621524735094006]","[2.9577896133735724, 2.944115223181206]","[3.43523604510711, 3.2698888862637023]","[0.6461940703127936, 0.566640329295549]","[0.8229584760762031, 0.7358648759875405]","[0.6360510865140806, 0.5055005951542043]","[2.9577896133735724, 2.944115223181206]"
II.DGAR.00.BHZ,2005-04-04T03:05:48.22,2005-04-12T04:52:24.45,"[-0.08550302404223292, 0.021997483109585977]","[0.36123663201142464, 0.36010920706613925]","[0.8084978865355407, 0.6993803020829871]","[0.5497275579374975, 0.6868868534274429]","[0.7809893661413067, 0.878798042587651]","[0.4768452200544245, 0.7207918858585705]","[0.36123663201142464, 0.36010920706613925]"
II.DGAR.00.BHZ,2005-04-04T03:05:48.22,2005-04-19T09:07:56.15,"[-0.9070504084241647, -0.7803589700917057]","[-0.44859523532024226, -0.43875833044433665]","[0.003059818808346236, -0.09688689819658439]","[0.5583392393006334, 0.5736484890242698]","[0.795613886196979, 0.7782464970633398]","[0.5583966887233315, 0.666153115049247]","[-0.44859523532024226, -0.43875833044433665]"
II.DGAR.00.BHZ,2005-04-04T03:05:48.22,2005-05-27T00:30:46.25,"[-0.9500448131567223, -0.8187052803296614]","[-0.49683557361464087, -0.4855976990944365]","[-0.03721007527542777, -0.1464576757050492]","[0.5225726202676934, 0.5345453933431453]","[0.7346340674191031, 0.7598701370420952]","[0.5248302794449837, 0.6688138159335747]","[-0.49683557361464087, -0.4855976990944365]"
II.DGAR.00.BHZ,2005-04-04T03:05:48.22,2005-07-11T16:20:49.71,"[-0.613227764425949, -0.48501674276021983]","[-0.15956474194013126, -0.14915384392046735]","[0.2886876752346599, 0.1877894020031252]","[0.4531742880664276, 0.5499366351910443]","[0.6718299963744676, 0.7879711151216917]","[0.44080484299744654, 0.7130185054303]","[-0.15956474194013126, -0.14915384392046735]"
II.DGAR.00.BHZ,2005-04-04T03:05:48.22,2005-09-22T08:18:38.45,"[-0.46519842259492394, -0.35934458073392683]","[-0.023245555494954388, -0.02559812205216932]","[0.41662337058325855, 0.31260704654378973]","[0.4921228781994267, 0.6907240877338414]","[0.689292232963249, 0.8525632676399372]","[0.3926564153548051, 0.6936686892922272]","[-0.023245555494954388, -0.02559812205216932]"
II.DGAR.00.BHZ,2005-04-04T03:05:48.22,2006-01-06T05:46:43.44,"[-0.48327668069388713, -0.33651506839254985]","[-0.058651208248078984, -0.010342049078399283]","[0.3791871731728349, 0.3250008385581792]","[0.23766959719971528, 0.6221944730267731]","[0.6192547488824693, 0.8621869294850646]","[0.5665959192608151, 0.7942117424179902]","[-0.058651208248078984, -0.010342049078399283]"
II.DGAR.00.BHZ,2005-04-04T03:05:48.22,2009-12-16T21:49:20.69,"[-0.4975885572437598, -0.326045215929549]","[-0.046317028143200566, 0.006038908895392678]","[0.40483538488407067, 0.3428896892060924]","[0.2787893365631918, 0.46272261375085083]","[0.6403469035473621, 0.7398832926533804]","[0.5424502708064189, 0.7958709529163187]","[-0.046317028143200566, 0.006038908895392678]"
II.DGAR.00.BHZ,2005-04-04T03:05:48.22,2013-04-27T10:03:17.46,"[2.306353326446686, 2.443925775881917]","[2.7618049938287705, 2.7741885596206317]","[3.2070615390415016, 3.10959566178673]","[0.4933129078842347, 0.5971724265260465]","[0.7100733754515294, 0.7873436584345306]","[0.44553668608713437, 0.6459827837165276]","[2.7618049938287705, 2.7741885596206317]"
II.DGAR.00.BHZ,2005-04-04T03:05:48.22,2017-02-04T01:36:34.52,"[0.0004819936942082048, 0.15827125964370325]","[0.4574095402157963, 0.500973822318787]","[0.9130664677308764, 0.8478584170336039]","[0.27782104276752745, 0.3796369736737507]","[0.648001750139603, 0.5794516672280006]","[0.5574535660233376, 0.5925708132507049]","[0.4574095402157963, 0.500973822318787]"
II.DGAR.00.BHZ,2005-04-04T07:04:43.05,2005-04-10T04:12:10.06,"[-0.9327939642823684, -0.7953050253364788]","[-0.44025021815799564, -0.4623259750080782]","[0.05601562764418487, -0.1309283669079605]","[0.6413556073726593, 0.554003528496298]","[0.8294724012785576, 0.6890038160746238]","[0.6556368907579812, 0.4980513991960908]","[-0.44025021815799564, -0.4623259750080782]"
II.DGAR.00.BHZ,2005-04-04T07:04:43.05,2005-08-23T22:47:08.68,"[-0.4469719352179416, -0.26409472272946094]","[0.04091765002303632, 0.06745707980877379]","[0.5291535697615397, 0.40212971980960505]","[0.565257177983518, 0.4564092415528881]","[0.785415385443134, 0.7264123843676675]","[0.7153009338362167, 0.5749903277388619]","[0.04091765002303632, 0.06745707980877379]"
